id,lat,lon,alt,spd,hdg,bat,fix,ts
2022108129,37.56561548962837,126.97833419739976,81.68646543673452,8.722863816281585,277,54.30999999999827,True,1758690300.156262
2022108129,37.56560200238104,126.97836079882805,82.00753992924737,8.683305380081535,278,54.27999999999827,True,1758690300.360574
2022108129,37.565590595352305,126.97834513512208,81.8913654452732,8.684964458374639,278,54.249999999998266,True,1758690300.564917
2022108129,37.56560354063208,126.97832822542715,81.88743483949217,8.629688206490558,277,54.219999999998265,True,1758690300.770793
2022108129,37.56563942957421,126.97835456110607,81.85120059593461,8.588840371260762,276,54.189999999998264,True,1758690300.9737852
2022108129,37.56563332773595,126.97831684650833,81.97474173725111,8.606262050309333,276,54.15999999999826,True,1758690301.1787798
2022108129,37.56559629968854,126.97828616314233,81.9845156487737,8.600004303991406,278,54.12999999999826,True,1758690301.383379
2022108129,37.5655905970889,126.97828206694825,82.18402761791013,8.644731818616608,278,54.09999999999826,True,1758690301.58889
2022108129,37.56557069578092,126.9782430939738,82.44194038315011,8.68582415342799,280,54.06999999999826,True,1758690301.791925
2022108129,37.56553774232387,126.97821626887657,82.15194306261337,8.760691559850866,280,54.03999999999826,True,1758690301.997797
2022108129,37.5655088829125,126.97824964726114,81.92267675310642,8.666437627116022,279,54.00999999999826,True,1758690302.199816
2022108129,37.565510852982115,126.97823992282491,82.12377507732138,8.59089178281599,281,53.979999999998256,True,1758690302.405677
2022108129,37.56549853570195,126.97823554125951,81.83824468248159,8.648419407170028,281,53.949999999998255,True,1758690302.608716
2022108129,37.56550688977285,126.97827203282341,81.64697201278665,8.64688331417413,281,53.919999999998254,True,1758690302.814774
2022108129,37.565544437339305,126.97828385644584,81.4290761809103,8.673982981316536,283,53.88999999999825,True,1758690303.01675
2022108129,37.565571527946155,126.97828424840847,81.22426711637067,8.615058056081178,285,53.85999999999825,True,1758690303.2227468
2022108129,37.56560320007175,126.97827807642254,81.56873007634744,8.619322486132289,285,53.82999999999825,True,1758690303.424106
2022108129,37.565581815396236,126.97829856138728,81.37768096667259,8.537461064633337,285,53.79999999999825,True,1758690303.6300318
2022108129,37.56561555475555,126.97827928238453,81.63902223503543,8.585224868149892,284,53.76999999999825,True,1758690303.831578
2022108129,37.56559465243067,126.97824518776153,81.35609420991042,8.615064949893474,285,53.73999999999825,True,1758690304.033237
2022108129,37.56556870949093,126.9782145165086,81.45756255907607,8.598003604896666,285,53.709999999998246,True,1758690304.239129
2022108129,37.56559335157788,126.97823154131335,81.70655959415359,8.565540236683914,283,53.679999999998245,True,1758690304.445076
2022108129,37.56562027497889,126.97819950854095,81.65496565677687,8.490507116193147,285,53.64999999999824,True,1758690304.6504488
2022108129,37.56564245558108,126.97820881067483,81.73433348223412,8.489927573386934,284,53.61999999999824,True,1758690304.852057
2022108129,37.56567423321339,126.97821757735781,81.4231952410218,8.483279273317239,284,53.58999999999824,True,1758690305.053619
2022108129,37.56563520896325,126.97821943356665,81.08990150942115,8.410079369539158,286,53.55999999999824,True,1758690305.25927
2022108129,37.565617140091135,126.97821337056651,81.02102450356303,8.44848574953215,288,53.52999999999824,True,1758690305.465185
2022108129,37.56558620595485,126.9782233037838,80.8692762569384,8.431176527812351,288,53.49999999999824,True,1758690305.671092
2022108129,37.56557662719468,126.97825792032567,81.19844971126906,8.503675845375252,288,53.46999999999824,True,1758690305.8770618
2022108129,37.565589101934215,126.97828007256685,81.33087561656002,8.548161357421513,290,53.439999999998236,True,1758690306.0815701
2022108129,37.565565888489864,126.97831756236627,81.63573740259186,8.636744655891366,289,53.409999999998234,True,1758690306.285271
2022108129,37.565580464764466,126.97834092135102,81.71284338446137,8.651222424866651,291,53.37999999999823,True,1758690306.490869
2022108129,37.565543686608066,126.97836032896814,81.77232787096585,8.697415579235734,291,53.34999999999823,True,1758690306.696909
2022108129,37.56557369853813,126.97839671102841,81.8860435371835,8.62360694630703,290,53.31999999999823,True,1758690306.900856
2022108129,37.5655609264238,126.97838133027588,81.72145631483346,8.597444782189836,289,53.28999999999823,True,1758690307.1059918
2022108129,37.56557659820091,126.9784143936407,81.597448869459,8.50231873901115,287,53.25999999999823,True,1758690307.308386
2022108129,37.56560613337426,126.97838002584163,81.6015294015283,8.523273117271762,286,53.22999999999823,True,1758690307.5143008
2022108129,37.565605902896166,126.9784168314585,81.43741757052052,8.513940446724561,286,53.19999999999823,True,1758690307.718623
2022108129,37.565581915291666,126.97843234124801,81.27573145260126,8.537310352455501,287,53.169999999998225,True,1758690307.921087
2022108129,37.565606132576285,126.97845379751442,81.0221174941495,8.533086479204277,286,53.139999999998224,True,1758690308.126946
2022108129,37.56562993150148,126.97844993279081,81.14036559399202,8.481226907958487,284,53.10999999999822,True,1758690308.331557
2022108129,37.565630669390714,126.97843367749127,80.95972471387225,8.568027381392731,286,53.07999999999822,True,1758690308.537499
2022108129,37.56565034663581,126.97846171253585,81.06299887705796,8.523768333338042,287,53.04999999999822,True,1758690308.743386
2022108129,37.56561340155129,126.97843890257096,81.34811882262929,8.476653761498932,285,53.01999999999822,True,1758690308.949174
2022108129,37.56558118969153,126.9784590442138,81.60133012320787,8.497090676729487,285,52.98999999999822,True,1758690309.1542778
2022108129,37.56557513689923,126.97849002177018,81.63994967795925,8.426200057937061,284,52.95999999999822,True,1758690309.360131
2022108129,37.56553973603042,126.97851921172706,81.40948408828339,8.479026833267149,284,52.929999999998216,True,1758690309.5647109
2022108129,37.565529573413734,126.97854553528278,81.62457966645785,8.391637107445206,286,52.899999999998215,True,1758690309.767586
2022108129,37.56553641325094,126.9785489960913,81.90598324826072,8.440791455210077,285,52.869999999998214,True,1758690309.973562
2022108129,37.565570792280916,126.97852092364074,82.01405680177947,8.476261801401485,284,52.83999999999821,True,1758690310.177362
2022108129,37.56560024313973,126.97853774905359,81.87802237898597,8.57004959003098,285,52.80999999999821,True,1758690310.3823109
2022108129,37.56557027911035,126.97853929138715,81.99886451152466,8.613162688383474,285,52.77999999999821,True,1758690310.588288
2022108129,37.56554551937551,126.97854022036104,82.21187184959778,8.52522700905165,285,52.74999999999821,True,1758690310.7941592
2022108129,37.565522109926306,126.97852506404892,82.38932764828861,8.554080226184746,284,52.71999999999821,True,1758690311.000095
2022108129,37.5655162254288,126.97855164457827,82.32561860026098,8.548797155505792,284,52.68999999999821,True,1758690311.205956
2022108129,37.56552773860193,126.97858431347083,82.60967501661935,8.46771554536687,286,52.659999999998206,True,1758690311.40959
2022108129,37.565533150379636,126.97860050999448,82.77574605065992,8.481368639272942,285,52.629999999998205,True,1758690311.614926
2022108129,37.56556322120996,126.97863678061742,82.80662287934888,8.507433164887763,286,52.599999999998204,True,1758690311.816742
2022108129,37.56556497763729,126.97865015461012,82.84231167227789,8.489724433449984,284,52.5699999999982,True,1758690312.018334
2022108129,37.56557826108388,126.97861176562876,82.62033777562954,8.411729311326768,283,52.5399999999982,True,1758690312.224195
2022108129,37.565589629704256,126.97862817267539,82.46437721642756,8.473962402479007,283,52.5099999999982,True,1758690312.425471
2022108129,37.565581523125395,126.9785945019857,82.27413759835578,8.438157753124006,282,52.4799999999982,True,1758690312.631378
2022108129,37.56555371111023,126.9786271335928,82.52850691571913,8.432273659183824,280,52.4499999999982,True,1758690312.83393
2022108129,37.56553379795313,126.9786065425072,82.83370370969322,8.495693761514593,282,52.4199999999982,True,1758690313.039837
2022108129,37.56556450971616,126.9786022731183,82.94191996263434,8.520873629988845,280,52.389999999998196,True,1758690313.2457569
2022108129,37.565595610866154,126.9785710431955,82.90649761638664,8.491671671251954,279,52.359999999998195,True,1758690313.4482188
2022108129,37.56556060174706,126.97859570320985,82.7332972698958,8.440564242080889,277,52.32999999999819,True,1758690313.650153
2022108129,37.56552347179389,126.9786206180684,82.81191025653126,8.524093949936116,276,52.29999999999819,True,1758690313.853687
2022108129,37.565533985061336,126.97864005747019,82.50672085493633,8.434608772394256,275,52.26999999999819,True,1758690314.059593
2022108129,37.56551107070279,126.97864917593768,82.63894995598002,8.480829609886065,273,52.23999999999819,True,1758690314.264874
2022108129,37.565526740280745,126.97867749805663,82.84541728884074,8.556636793588462,274,52.20999999999819,True,1758690314.470721
2022108129,37.56550386433765,126.97863764400763,82.66682854549643,8.55952679118788,274,52.17999999999819,True,1758690314.676584
2022108129,37.56551314531253,126.97862751687957,82.72365110156456,8.478211556025492,274,52.14999999999819,True,1758690314.8820758
2022108129,37.565474938507954,126.97862896039975,82.99860500928139,8.412934844119986,272,52.119999999998186,True,1758690315.0879989
2022108129,37.56546545281653,126.97863186462489,83.00043060204307,8.317725375652826,273,52.089999999998184,True,1758690315.293938
2022108129,37.56544874888378,126.97860560120293,83.19878531396313,8.341293124829292,272,52.05999999999818,True,1758690315.4978921
2022108129,37.565423101817814,126.97861045791237,83.4568669900713,8.419953704060077,271,52.02999999999818,True,1758690315.703834
2022108129,37.565431131428774,126.97859706913786,83.47375629176712,8.323760996478267,273,51.99999999999818,True,1758690315.909774
2022108129,37.565462687573245,126.97860226063699,83.73876870689678,8.368618615108502,273,51.96999999999818,True,1758690316.114902
2022108129,37.56546382470554,126.97862037349753,84.01136508341514,8.384904264534311,271,51.93999999999818,True,1758690316.316609
2022108129,37.56549157737258,126.97865765354685,83.70631518380074,8.40486058707715,269,51.90999999999818,True,1758690316.522444
2022108129,37.565510879507485,126.97868381270253,83.9087144808074,8.371124952417166,270,51.87999999999818,True,1758690316.728298
2022108129,37.56549242310672,126.97866876656227,83.64746455419764,8.433600746933047,272,51.849999999998175,True,1758690316.9342332
2022108129,37.565456539897276,126.97869138008346,83.37696196049097,8.395867438776934,272,51.819999999998174,True,1758690317.140128
2022108129,37.56543779955936,126.9787225673686,83.37283450370288,8.351418260253409,270,51.78999999999817,True,1758690317.3428218
2022108129,37.56546118489196,126.97872718734457,83.29003952347284,8.269648663840053,269,51.75999999999817,True,1758690317.545753
2022108129,37.565447668837656,126.97872174969964,82.98449199738046,8.354620961144088,268,51.72999999999817,True,1758690317.7508118
2022108129,37.56541289449273,126.9787152816076,82.64873198586109,8.407413569778928,266,51.69999999999817,True,1758690317.956754
2022108129,37.565386950626085,126.9787279414339,82.78351037667085,8.37494790091761,267,51.66999999999817,True,1758690318.162626
2022108129,37.5654065880927,126.97870158289884,82.80319148406697,8.367078063326211,265,51.63999999999817,True,1758690318.3658218
2022108129,37.56539057843291,126.97869979558541,82.88607437877143,8.34558803927241,267,51.609999999998166,True,1758690318.569033
2022108129,37.56540428596108,126.97870095939099,82.96176366235004,8.356513329609545,269,51.579999999998165,True,1758690318.771413
2022108129,37.5653971254974,126.97868182567287,83.07117522187195,8.310253929698888,267,51.549999999998164,True,1758690318.977155
2022108129,37.5653961635987,126.97869552501781,83.15380609861059,8.405101633704295,267,51.51999999999816,True,1758690319.181511
2022108129,37.56538312287625,126.97866259414981,82.96114951158839,8.410784790763945,267,51.48999999999816,True,1758690319.3873558
2022108129,37.565406306249834,126.97867383702776,83.2340885954107,8.382707108768415,266,51.45999999999816,True,1758690319.593268
2022108129,37.565409713611075,126.97865568404546,83.45942314124353,8.377619995047601,265,51.42999999999816,True,1758690319.799096
2022108129,37.56544817638929,126.97861914567041,83.69895867868183,8.448592283860188,265,51.39999999999816,True,1758690320.003917
2022108129,37.56546823301473,126.97863019316354,83.96566056720856,8.41512567366366,266,51.36999999999816,True,1758690320.209864
2022108129,37.56545586818802,126.97861108486173,84.05516174146506,8.320272992178973,264,51.339999999998156,True,1758690320.414957
2022108129,37.5654623623592,126.97858055887448,84.27039468694367,8.411553762898777,263,51.309999999998155,True,1758690320.620827
2022108129,37.56545302414617,126.97860504007323,84.2621531990707,8.36027752857642,264,51.279999999998154,True,1758690320.826611
2022108129,37.56542387856423,126.97860467128022,84.28031991887715,8.366551197979003,263,51.24999999999815,True,1758690321.031577
2022108129,37.56540610718211,126.97857280092936,84.62154849563576,8.302134856329877,261,51.21999999999815,True,1758690321.233301
2022108129,37.56541815079236,126.9785449883186,84.74434095753469,8.252484661384491,262,51.18999999999815,True,1758690321.4391942
2022108129,37.565445465727215,126.97858135568188,85.00911428818884,8.32815636610597,260,51.15999999999815,True,1758690321.645098
2022108129,37.56544976385924,126.97857544454543,85.16602834789563,8.307052993900896,258,51.12999999999815,True,1758690321.847389
2022108129,37.56546010159918,126.97856859724492,85.20012510124492,8.254544075760526,260,51.09999999999815,True,1758690322.0532732
