id,lat,lon,alt,spd,hdg,bat,fix,ts
2022108129,37.566655802612594,126.97806295117823,79.5974179929055,7.907100351683055,269,98.25999999999993,True,1758690000.199243
2022108129,37.56664240744624,126.97810052423605,79.34325822983068,7.880442553101581,267,98.22999999999993,True,1758690000.402789
2022108129,37.56663887746488,126.97813312310244,79.28706279137279,7.817886365765666,265,98.19999999999993,True,1758690000.608688
2022108129,37.566617356905496,126.97809475699073,79.54452030212015,7.886378327963947,267,98.16999999999993,True,1758690000.812174
2022108129,37.566621613345305,126.97809334319525,79.84660462729032,7.90319812927803,265,98.13999999999993,True,1758690001.0180109
2022108129,37.566646541034565,126.97812871500213,79.50944190779317,7.813437888884807,267,98.10999999999993,True,1758690001.223893
2022108129,37.56664282903885,126.97812166863591,79.80892761002141,7.7277776860038685,267,98.07999999999993,True,1758690001.4272692
2022108129,37.56660475567827,126.97815384077128,79.58133400449645,7.796557299618489,267,98.04999999999993,True,1758690001.6313841
2022108129,37.566608727083725,126.97814231560697,79.6435734575753,7.832528755015707,266,98.01999999999992,True,1758690001.8364842
2022108129,37.56660304389813,126.97815779932554,79.95329791872659,7.760696248889876,267,97.98999999999992,True,1758690002.037508
2022108129,37.566570227987,126.97819510654493,79.76290722549379,7.688756797291256,266,97.95999999999992,True,1758690002.241308
2022108129,37.56658179367899,126.97819609596836,79.9715581040788,7.774416491705432,264,97.92999999999992,True,1758690002.447231
2022108129,37.56654475958112,126.9781816217205,80.13261076371444,7.740105788178256,263,97.89999999999992,True,1758690002.648988
2022108129,37.56651424788813,126.97815088234877,79.97679097313296,7.676557167591251,264,97.86999999999992,True,1758690002.854912
2022108129,37.566512667062774,126.9781655337627,79.92775609034774,7.70508762059512,265,97.83999999999992,True,1758690003.05994
2022108129,37.56647397385128,126.97814709147654,79.89581175732333,7.639082005924855,264,97.80999999999992,True,1758690003.265843
2022108129,37.56649325411669,126.97816355233515,80.00910382495334,7.738307040761324,263,97.77999999999992,True,1758690003.4673831
2022108129,37.56648014208671,126.97819203789827,79.96504787545874,7.74027572545982,264,97.74999999999991,True,1758690003.673304
2022108129,37.566441762788045,126.97820058380401,80.15965798769903,7.6790900700020845,266,97.71999999999991,True,1758690003.879244
2022108129,37.56646082026571,126.97822411905395,80.41978501768259,7.692204453079944,265,97.68999999999991,True,1758690004.081943
2022108129,37.566433981165765,126.97821822119643,80.74959772276961,7.599008746618817,264,97.65999999999991,True,1758690004.284009
2022108129,37.56646669427217,126.97825400819404,81.09168747483434,7.609067041857356,265,97.62999999999991,True,1758690004.489941
2022108129,37.56643911638887,126.97823449406158,80.74196330055557,7.649001880229527,265,97.59999999999991,True,1758690004.6959202
2022108129,37.56643233045755,126.9782414424064,80.6843366522649,7.560611827569025,263,97.56999999999991,True,1758690004.899005
2022108129,37.56640905652226,126.97825456046554,80.68033495928556,7.53134604190793,264,97.5399999999999,True,1758690005.104898
